Product ID,Type,Air Temp [K],Process Temp [K],Rotational Speed [rpm],Torque [Nm],Tool wear [min],Failure,Failure Type
L56511,L,298.4,308.9,1496,37.9,194,0,No Failure
M24192,M,298.5,309,1921,22,196,0,No Failure
L56513,L,298.5,309,1450,40.5,199,0,No Failure
L56514,L,298.4,308.9,1402,44.8,201,0,No Failure
L56515,L,298.4,308.9,1501,50,203,0,No Failure
L56516,L,298.5,308.9,1725,31.9,205,0,No Failure
H38751,H,298.5,308.9,1500,40.3,207,0,No Failure
H38752,H,298.5,309,1531,30.8,212,0,No Failure
L56519,L,298.5,309,1458,44.8,217,0,No Failure
H38754,H,298.4,308.9,1577,37.1,0,0,No Failure
M24201,M,298.3,308.9,1363,46.1,5,0,No Failure
H38756,H,298.3,308.9,1706,31.8,8,0,No Failure
M24203,M,298.3,308.8,1391,50.4,13,0,No Failure
L56524,L,298.2,308.8,1616,33.7,16,0,No Failure
L56525,L,298.2,308.8,1442,47,18,0,No Failure
M24206,M,298.2,308.8,1626,40.4,20,0,No Failure
M24207,M,298.2,308.7,1426,42.6,23,0,No Failure
L56528,L,298.2,308.7,1436,49.1,26,0,No Failure
M24209,M,298.2,308.7,1599,36.2,28,0,No Failure
L56530,L,298.2,308.7,2186,17.8,31,0,No Failure
L56531,L,298.3,308.8,1645,30.4,33,0,No Failure
L56532,L,298.2,308.7,1780,27.9,35,0,No Failure
L56533,L,298.2,308.8,1345,44.3,37,0,No Failure
M24214,M,298.2,308.8,1607,31.9,39,0,No Failure
L56535,L,298.3,308.9,1708,28,42,0,No Failure
L56536,L,298.3,308.9,1270,52.7,44,0,No Failure
M24217,M,298.3,308.9,1646,25.4,46,0,No Failure
L56538,L,298.2,308.7,1407,45.1,49,0,No Failure
M24219,M,298.1,308.7,1581,47.4,51,0,No Failure
L56540,L,298,308.6,1532,42.6,54,0,No Failure
L56541,L,298,308.6,1610,33.1,56,0,No Failure
M24222,M,298,308.5,1682,33,58,0,No Failure
L56543,L,297.9,308.5,1519,34.3,61,0,No Failure
L56544,L,297.9,308.5,1683,28.5,63,0,No Failure
M24225,M,298,308.6,1254,55.8,65,0,No Failure
L56546,L,298,308.5,1461,48,68,0,No Failure
L56547,L,297.9,308.5,1472,45.1,70,0,No Failure
L56548,L,297.7,308.4,1510,38.6,72,0,No Failure
M24229,M,297.7,308.3,1547,36.8,74,0,No Failure
H38784,H,297.7,308.4,1418,51.9,77,0,No Failure
L56551,L,297.7,308.4,1289,51.3,82,0,No Failure
L56552,L,297.7,308.4,1487,41.4,84,0,No Failure
L56553,L,297.7,308.5,1453,45.5,86,0,No Failure
M24234,M,297.8,308.5,1466,44.7,88,0,No Failure
H38789,H,297.7,308.4,1288,49.5,91,0,No Failure
H38790,H,297.7,308.4,1738,27.7,96,0,No Failure
H38791,H,297.7,308.3,1488,41,101,0,No Failure
L56558,L,297.6,308.3,1816,28.8,106,0,No Failure
L56559,L,297.5,308.2,1419,48.5,108,0,No Failure
L56560,L,297.4,308.1,1435,45.7,110,0,No Failure
M24241,M,297.5,308.1,1480,42.4,112,0,No Failure
L56562,L,297.5,308.2,1610,33.6,115,0,No Failure
H38797,H,297.5,308.1,1548,38.2,117,0,No Failure
M24244,M,297.6,308.1,1379,57.4,122,0,No Failure
M24245,M,297.5,308.1,1907,23.5,125,0,No Failure
M24246,M,297.5,308,2033,16.7,128,0,No Failure
H38801,H,297.4,307.9,1390,52,131,0,No Failure
M24248,M,297.5,307.9,1544,37.9,136,0,No Failure
L56569,L,297.6,308,1258,57.4,139,0,No Failure
M24250,M,297.5,308,1560,39,141,0,No Failure
H38805,H,297.6,308.2,2071,18.5,144,0,No Failure
L56572,L,297.6,308.1,1437,46.3,149,0,No Failure
H38807,H,297.7,308.2,1489,43,151,0,No Failure
L56574,L,297.7,308.2,1334,53,156,0,No Failure
L56575,L,297.7,308.2,1500,39.9,158,0,No Failure
L56576,L,297.8,308.3,1498,47.3,160,0,No Failure
M24257,M,297.7,308.2,1370,53.4,162,0,No Failure
H38812,H,297.7,308.2,1526,40.1,165,0,No Failure
L56579,L,297.8,308.3,1477,44.8,170,0,No Failure
L56580,L,297.7,308.2,1446,43.9,172,0,No Failure
M24261,M,297.7,308.2,1720,25.6,174,0,No Failure
L56582,L,297.7,308.1,1734,30.7,177,0,No Failure
L56583,L,297.7,308.1,1697,29.1,179,0,No Failure
L56584,L,297.7,308.2,2007,19.3,181,0,No Failure
M24265,M,297.7,308.1,1469,48.8,183,0,No Failure
M24266,M,297.7,308.1,2189,15.6,186,0,No Failure
L56587,L,297.8,308.3,1435,50.1,189,0,No Failure
H38822,H,297.9,308.4,1637,34.5,191,0,No Failure
L56589,L,298,308.5,1664,28.3,196,0,No Failure
M24270,M,298,308.5,1666,31,198,0,No Failure
L56591,L,298,308.5,1404,46.6,201,0,No Failure
L56592,L,298,308.5,1702,26.7,203,0,No Failure
L56593,L,298.1,308.6,1439,44.9,205,0,No Failure
L56594,L,298.1,308.6,1354,53.9,207,1,Overstrain Failure
M24275,M,298.2,308.7,1361,44.2,0,0,No Failure
M24276,M,298.1,308.5,1463,45.9,3,0,No Failure
H38831,H,298.1,308.4,1515,43.8,6,0,No Failure
L56598,L,298,308.4,1432,46.2,11,0,No Failure
L56599,L,298,308.4,1911,22,13,0,No Failure
L56600,L,298,308.4,1472,42,15,0,No Failure
M24281,M,298.1,308.5,1382,54.5,17,0,No Failure
L56602,L,298.1,308.5,1665,29.6,20,0,No Failure
L56603,L,298.1,308.5,1676,30.5,22,0,No Failure
M24284,M,298,308.5,1585,33,24,0,No Failure
M24285,M,298.1,308.6,1415,46.3,27,0,No Failure
L56606,L,298.1,308.7,1341,55.7,30,0,No Failure
L56607,L,298.2,308.8,1540,34.8,32,0,No Failure
H38842,H,298.2,308.8,1837,28.4,34,0,No Failure
L56609,L,298.2,308.8,1498,36,39,0,No Failure
L56610,L,298.1,308.7,1671,28.8,41,0,No Failure
L56611,L,298,308.6,1430,57,43,0,No Failure
L56612,L,298,308.7,1619,40.1,45,0,No Failure
M24293,M,298,308.7,1430,51.9,47,0,No Failure
L56614,L,298,308.6,1626,33.3,50,0,No Failure
L56615,L,298,308.7,1443,49.3,52,0,No Failure
L56616,L,298,308.6,1481,42.5,54,0,No Failure
M24297,M,298.1,308.7,1527,43,56,0,No Failure
M24298,M,298.1,308.7,1315,56.8,59,0,No Failure
M24299,M,298.1,308.8,1433,48.2,62,0,No Failure
M24300,M,298.1,308.8,1378,53.5,65,0,No Failure
L56621,L,298.1,308.8,1432,43.4,68,0,No Failure
M24302,M,298.1,308.8,1394,47.9,70,0,No Failure
H38857,H,298,308.8,1411,53.8,73,0,No Failure
L56624,L,298.1,308.9,2136,15.9,78,0,No Failure
M24305,M,298.2,309,1446,45.8,80,0,No Failure
H38860,H,298.1,308.9,1388,53.5,83,0,No Failure
M24307,M,298.1,308.9,1323,51.7,88,0,No Failure
L56628,L,298.2,309,1780,29.3,91,0,No Failure
M24309,M,298.1,308.8,1434,41.8,93,0,No Failure
M24310,M,298,308.7,1494,42.6,96,0,No Failure
H38865,H,298,308.7,1536,39.6,99,0,No Failure
M24312,M,298,308.7,1392,53.4,104,0,No Failure
H38867,H,298.2,309,1360,56.8,107,0,No Failure
L56634,L,298.4,309.2,1583,35.4,112,0,No Failure
L56635,L,298.5,309.2,1983,20.2,114,0,No Failure
L56636,L,298.5,309.3,1630,33.3,116,0,No Failure
M24317,M,298.5,309.3,1692,26.7,118,0,No Failure
L56638,L,298.4,309.1,1417,40.6,121,0,No Failure
L56639,L,298.4,309.1,1579,36.1,123,0,No Failure
M24320,M,298.4,309.2,1399,45.2,125,0,No Failure
M24321,M,298.4,309.2,1414,46.4,128,0,No Failure
L56642,L,298.5,309.3,1570,40.1,131,0,No Failure
M24323,M,298.5,309.3,1552,36.8,133,0,No Failure
L56644,L,298.6,309.4,1440,48.2,136,0,No Failure
M24325,M,298.6,309.4,1460,43.8,138,0,No Failure
L56646,L,298.6,309.4,1471,48,141,0,No Failure
L56647,L,298.6,309.3,1702,27.6,143,0,No Failure
L56648,L,298.6,309.4,1375,55.4,145,0,No Failure
L56649,L,298.6,309.4,1698,33.2,147,0,No Failure
H38884,H,298.6,309.4,1439,47.1,149,0,No Failure
M24331,M,298.6,309.4,1774,27.5,154,0,No Failure
M24332,M,298.7,309.4,1375,48.3,157,0,No Failure
L56653,L,298.7,309.5,1446,40,160,0,No Failure
M24334,M,298.7,309.6,1455,46.8,162,0,No Failure
L56655,L,298.8,309.6,1523,41.9,165,0,No Failure
M24336,M,298.8,309.6,1692,31.9,167,0,No Failure
M24337,M,298.8,309.6,1693,33.3,170,0,No Failure
L56658,L,298.8,309.6,1890,24,173,0,No Failure
H38893,H,298.9,309.6,1600,33.5,175,0,No Failure
M24340,M,298.9,309.6,1434,43.8,180,0,No Failure
L56661,L,298.9,309.6,1365,50.9,183,0,No Failure
H38896,H,298.8,309.6,1309,57.4,185,0,No Failure
H38897,H,298.9,309.6,1546,35.3,190,0,No Failure
L56664,L,298.9,309.6,1663,33.7,195,0,No Failure
L56665,L,298.9,309.6,1589,34.2,197,0,No Failure
M24346,M,298.9,309.6,1472,46,199,0,No Failure
L56667,L,298.9,309.6,1583,39.8,202,0,No Failure
M24348,M,298.9,309.6,1567,34.5,204,0,No Failure
L56669,L,298.9,309.7,1407,41.9,207,0,No Failure
M24350,M,299,309.7,1418,44.7,209,0,No Failure
M24351,M,299,309.7,1489,40.7,212,0,No Failure
L56672,L,299.1,309.9,1586,36.6,215,0,No Failure
L56673,L,299.1,309.8,1398,55.4,217,1,Overstrain Failure
L56674,L,299.2,309.9,1516,41.4,219,0,No Failure
H38909,H,299.3,310,1373,44.8,221,0,No Failure
M24356,M,299.2,310,1349,50.4,226,0,No Failure
H38911,H,299.1,309.9,1443,40.3,0,0,No Failure
H38912,H,299.2,310.1,1542,36.1,5,0,No Failure
L56679,L,299.2,310.1,1534,37.7,10,0,No Failure
L56680,L,299.2,310.2,1697,30.6,12,0,No Failure
L56681,L,299.3,310.3,1396,47.4,14,0,No Failure
L56682,L,299.3,310.2,1495,49.2,16,0,No Failure
M24363,M,299.2,310.3,1551,44.8,18,0,No Failure
L56684,L,299.2,310.3,1440,47,21,0,No Failure
L56685,L,299.2,310.3,1429,40.1,23,0,No Failure
H38920,H,299.3,310.4,1548,41.6,25,0,No Failure
L56687,L,299.3,310.5,1505,38.8,30,0,No Failure
L56688,L,299.2,310.4,1611,36.4,32,0,No Failure
M24369,M,299.2,310.4,1502,39.8,34,0,No Failure
M24370,M,299.2,310.4,1504,43.3,37,0,No Failure
L56691,L,299.1,310.3,1449,40.7,40,0,No Failure
L56692,L,299,310.2,1575,37.8,42,0,No Failure
M24373,M,299,310.2,1598,33.4,44,0,No Failure
L56694,L,299,310.1,1416,45.9,47,0,No Failure
L56695,L,299,310.2,1682,28.8,49,0,No Failure
L56696,L,298.9,310.1,1341,54.5,51,0,No Failure
L56697,L,298.9,310.1,1523,39.1,53,0,No Failure
L56698,L,299,310.1,1580,41.9,55,0,No Failure
L56699,L,299,310.1,1531,36,57,0,No Failure
L56700,L,299,310.1,1375,48.9,59,0,No Failure
M24381,M,298.9,310.1,1484,40.4,61,0,No Failure
M24382,M,299,310.2,1657,32.3,64,0,No Failure
L56703,L,299,310.2,1494,40.6,67,0,No Failure
H38938,H,299,310.3,1658,27.6,69,0,No Failure
L56705,L,299.1,310.3,1411,42.1,74,0,No Failure
M24386,M,299.2,310.4,1395,55.4,76,0,No Failure
L56707,L,299.1,310.4,1550,43.9,79,0,No Failure
M24388,M,299.1,310.3,1233,59,81,0,No Failure
L56709,L,299.1,310.3,1459,46.7,84,0,No Failure
H38944,H,299.1,310.4,1405,53.6,86,0,No Failure
L56711,L,299.2,310.5,1458,44.1,91,0,No Failure
L56712,L,299.2,310.5,1384,48.7,93,0,No Failure
L56713,L,299.2,310.5,1705,29.5,95,0,No Failure
L56714,L,299.3,310.6,1443,45.7,97,0,No Failure
M24395,M,299.3,310.6,1609,31.4,99,0,No Failure
L56716,L,299.3,310.5,1818,26,102,0,No Failure
M24397,M,299.3,310.6,1457,42.1,104,0,No Failure
L56718,L,299.3,310.6,1480,45.1,107,0,No Failure
L56719,L,299.4,310.8,1424,47.7,109,0,No Failure
M24400,M,299.4,310.8,1628,40.2,111,0,No Failure
M24401,M,299.5,310.8,1754,31.3,114,0,No Failure
L56722,L,299.6,310.9,1716,28.5,117,0,No Failure
M24403,M,299.5,310.9,1378,48.7,119,0,No Failure
L56724,L,299.6,311,1708,31,122,0,No Failure
L56725,L,299.6,311,1430,38.3,124,0,No Failure
M24406,M,299.7,311.2,1560,43.9,126,0,No Failure
L56727,L,299.6,311.1,1679,30.7,129,0,No Failure
L56728,L,299.6,311.1,1521,37.2,131,0,No Failure
M24409,M,299.6,311.1,1649,33.8,133,0,No Failure
M24410,M,299.5,311,1451,43.3,136,0,No Failure
L56731,L,299.4,310.8,1391,48.9,139,0,No Failure
M24412,M,299.3,310.8,1523,40.9,141,0,No Failure
L56733,L,299.3,310.7,1495,39.2,144,0,No Failure
M24414,M,299.3,310.7,1440,45.5,146,0,No Failure
H38969,H,299.4,310.8,1585,31.4,149,0,No Failure
L56736,L,299.5,310.8,1374,48.3,154,0,No Failure
M24417,M,299.5,310.8,1507,40.2,156,0,No Failure
M24418,M,299.5,310.9,1577,34.6,159,0,No Failure
L56739,L,299.5,310.9,1496,38.5,162,0,No Failure
L56740,L,299.6,310.9,1487,42.5,164,0,No Failure
L56741,L,299.6,310.9,1853,26.3,166,0,No Failure
M24422,M,299.7,311,1435,50.1,168,0,No Failure
M24423,M,299.8,311.1,1763,25.5,171,0,No Failure
L56744,L,299.8,311.1,1820,24.9,174,0,No Failure
M24425,M,299.8,311.1,1498,38.1,176,0,No Failure
L56746,L,299.8,311.1,1603,35.1,179,0,No Failure
L56747,L,299.8,311.1,1412,42.5,181,0,No Failure
L56748,L,299.8,311.1,1588,38,183,0,No Failure
M24429,M,299.8,311,1948,20,185,0,No Failure
L56750,L,299.7,310.9,1384,48.2,188,0,No Failure
L56751,L,299.7,310.8,1589,36,190,0,No Failure
M24432,M,299.7,310.8,1405,47.6,192,0,No Failure
L56753,L,299.7,310.9,1491,40.1,195,0,No Failure
H38988,H,299.7,310.8,1418,46.6,197,0,No Failure
M24435,M,299.6,310.8,1603,35.4,202,0,No Failure
L56756,L,299.6,310.7,1922,23.3,205,1,Tool Wear Failure
M24437,M,299.5,310.7,1364,49.5,0,0,No Failure
L56758,L,299.4,310.7,1551,41.2,3,0,No Failure
L56759,L,299.5,310.7,1589,33.5,5,0,No Failure
M24440,M,299.5,310.7,1423,56.5,7,0,No Failure
L56761,L,299.4,310.6,1418,53.1,10,0,No Failure
M24442,M,299.3,310.5,1404,47.5,12,0,No Failure
L56763,L,299.3,310.5,1281,59.8,15,0,No Failure
L56764,L,299.3,310.5,1529,41.3,17,0,No Failure
M24445,M,299.3,310.5,1563,42.1,19,0,No Failure
L56766,L,299.4,310.6,1348,54.5,22,0,No Failure
M24447,M,299.3,310.5,1462,40.5,24,0,No Failure
H39002,H,299.3,310.4,1510,45.5,27,0,No Failure
L56769,L,299.2,310.4,1472,43.3,32,0,No Failure
M24450,M,299.2,310.4,1325,52,34,0,No Failure
L56771,L,299.2,310.4,1570,37.3,37,0,No Failure
L56772,L,299.2,310.4,1379,46.8,39,0,No Failure
L56773,L,299.1,310.2,1352,52.8,41,0,No Failure
L56774,L,299.1,310.3,1727,28.7,43,0,No Failure
H39009,H,299,310.1,1432,50,45,0,No Failure
L56776,L,298.9,310.1,1466,43.4,50,0,No Failure
L56777,L,298.9,310.1,1510,38,52,0,No Failure
L56778,L,299,310.2,1490,41.1,54,0,No Failure
L56779,L,299,310.1,1463,37.4,56,0,No Failure
M24460,M,298.9,310,1561,45.3,58,0,No Failure
L56781,L,298.9,310.1,2109,18,61,0,No Failure
L56782,L,298.9,310.2,1705,32.5,63,0,No Failure
M24463,M,298.9,310.1,1549,40.2,65,0,No Failure
H39018,H,299,310.2,1637,38,68,0,No Failure
M24465,M,298.9,310.1,1484,37.9,73,0,No Failure
L56786,L,298.9,310.1,1401,44.4,76,0,No Failure
L56787,L,298.9,310.1,1571,36.8,78,0,No Failure
M24468,M,298.9,310.1,1513,41.5,80,0,No Failure
L56789,L,299,310.1,1470,40.3,83,0,No Failure
L56790,L,299,310.1,1505,41.3,85,0,No Failure
L56791,L,299,310.2,1432,42.2,87,0,No Failure
M24472,M,299,310.2,1625,31.8,89,0,No Failure
L56793,L,299,310.2,1377,62.5,92,1,Power Failure
M24474,M,299.1,310.3,1441,43.9,94,0,No Failure
M24475,M,299,310.2,1564,39.9,97,0,No Failure
L56796,L,298.9,310.1,1580,37.3,100,0,No Failure
L56797,L,299,310.2,1516,35.3,102,0,No Failure
L56798,L,299,310.1,1447,42.8,104,0,No Failure
M24479,M,298.9,310,1323,52.9,106,0,No Failure
L56800,L,298.9,310,1470,45.9,109,0,No Failure
M24481,M,299,310,2049,19.5,111,0,No Failure
L56802,L,298.9,310,1794,27.2,114,0,No Failure
L56803,L,298.9,310.1,1356,47.8,116,0,No Failure
H39038,H,299,310.1,1555,38.6,118,0,No Failure
M24485,M,299,310.1,1487,47.5,123,0,No Failure
M24486,M,299,310,1341,58.9,126,0,No Failure
M24487,M,298.9,310,1487,36.6,129,0,No Failure
H39042,H,299,310,1569,34.3,132,0,No Failure
H39043,H,299,310.1,2053,19.7,137,0,No Failure
L56810,L,299,310.1,1583,35.8,142,0,No Failure
L56811,L,299,310,1672,33.2,144,0,No Failure
M24492,M,299,310,1337,57.4,146,0,No Failure
H39047,H,299.1,310.1,1421,41.2,149,0,No Failure
L56814,L,299.1,310.2,1425,52.7,154,0,No Failure
L56815,L,299.2,310.2,1609,33.2,156,0,No Failure
L56816,L,299.2,310.3,1507,41.3,158,0,No Failure
L56817,L,299.2,310.3,1463,38.9,160,0,No Failure
H39052,H,299.3,310.4,1393,44.9,162,0,No Failure
L56819,L,299.3,310.4,1725,26.8,167,0,No Failure
L56820,L,299.4,310.5,1514,36.1,169,0,No Failure
L56821,L,299.3,310.4,1365,53.9,171,0,No Failure
L56822,L,299.4,310.5,1372,46.3,173,0,No Failure
L56823,L,299.4,310.4,1509,40.6,175,0,No Failure
L56824,L,299.3,310.4,1629,32.6,177,0,No Failure
L56825,L,299.4,310.5,1749,28.1,179,0,No Failure
L56826,L,299.4,310.4,1582,31.7,181,0,No Failure
L56827,L,299.2,310.2,1458,47,183,0,No Failure
L56828,L,299.1,310.1,1416,41.2,185,0,No Failure
H39063,H,299.1,310,1657,33.1,187,0,No Failure
M24510,M,299.1,310,1437,41.1,192,0,No Failure
M24511,M,299.1,310,1580,36,195,0,No Failure
M24512,M,299,310,1488,46.3,198,0,No Failure
L56833,L,299,309.9,1373,55.7,201,1,Overstrain Failure
L56834,L,299.1,310,1367,56.3,203,1,Overstrain Failure
H39069,H,299.1,310,1431,49.5,205,0,No Failure
L56836,L,299,310.1,1623,33,210,0,No Failure
L56837,L,299,310,1484,39.6,212,0,No Failure
L56838,L,299,309.9,1548,34.5,214,0,No Failure
L56839,L,298.9,309.8,1287,61.9,216,1,Overstrain Failure
M24520,M,298.9,309.8,1392,43.1,218,0,No Failure
H39075,H,299,310,1458,44.9,221,0,No Failure
M24522,M,299.1,310.1,1570,30.9,226,0,No Failure
L56843,L,299.1,310.1,1435,48.8,229,1,Overstrain Failure
L56844,L,299.1,310.2,1317,54.8,231,1,Overstrain Failure
L56845,L,299.2,310.3,1610,33.3,233,0,No Failure
M24526,M,299.1,310.3,1838,24,235,0,No Failure
L56847,L,299.2,310.3,1352,48.9,238,1,Overstrain Failure
L56848,L,299.1,310.3,1619,35.2,240,0,No Failure
L56849,L,299.1,310.3,1619,31.1,242,0,No Failure
L56850,L,299,310.2,1690,30.7,244,0,No Failure
L56851,L,299,310.2,1412,44.1,246,0,No Failure
H39086,H,299,310.2,1744,31.5,0,0,No Failure
M24533,M,299,310.1,1593,35.4,5,0,No Failure
L56854,L,299.1,310.2,1695,29.6,8,0,No Failure
M24535,M,299,310.2,1298,57.2,10,0,No Failure
L56856,L,299,310.1,1886,21.2,13,0,No Failure
L56857,L,299,310.1,2033,19.3,15,0,No Failure
M24538,M,299.1,310.2,1711,28.1,17,0,No Failure
L56859,L,299.1,310.2,1598,33.4,20,0,No Failure
L56860,L,299.1,310.1,1894,24.2,22,0,No Failure
M24541,M,299.1,310.1,1412,44.4,24,0,No Failure
L56862,L,299.1,310,1394,46.6,27,0,No Failure
M24543,M,299,310,1338,56.4,29,0,No Failure
H39098,H,298.9,309.9,1376,51,32,0,No Failure
L56865,L,299,310,1360,48.1,37,0,No Failure
L56866,L,299.1,310.1,1486,40.7,39,0,No Failure
M24547,M,299.1,310.1,1649,31.6,41,0,No Failure
L56868,L,299.1,310.1,1367,45.6,44,0,No Failure
L56869,L,299,310.1,1362,59.5,46,0,No Failure
M24550,M,298.9,310,1520,35.6,48,0,No Failure
L56871,L,299,310,1582,31.9,51,0,No Failure
M24552,M,299,310,1667,30,53,0,No Failure
L56873,L,298.9,310,1693,28.8,56,0,No Failure
L56874,L,298.9,310,1559,33.4,58,0,No Failure
L56875,L,298.9,309.9,1592,32,60,0,No Failure
L56876,L,298.9,309.9,1404,39.8,62,0,No Failure
M24557,M,298.8,309.8,1413,45.5,64,0,No Failure
L56878,L,298.8,309.8,1663,28.2,67,0,No Failure
L56879,L,298.8,309.8,1508,36.3,69,0,No Failure
M24560,M,298.9,309.8,1353,53.7,71,0,No Failure
L56881,L,298.8,309.8,1485,42.4,74,0,No Failure
L56882,L,298.9,310,1633,31.2,76,0,No Failure
L56883,L,298.9,310,1422,43.6,78,0,No Failure
L56884,L,298.9,310.1,1577,41.4,80,0,No Failure
L56885,L,298.9,310,1482,41.1,82,0,No Failure
M24566,M,299,310.1,1705,30.1,84,0,No Failure
L56887,L,299,310.1,1699,32.9,87,0,No Failure
L56888,L,299,310.1,1664,29.7,89,0,No Failure
M24569,M,299,310,1486,34.6,91,0,No Failure
L56890,L,299.1,310.1,1336,61.3,94,0,No Failure
H39125,H,299.1,310.1,1429,42.9,96,0,No Failure
M24572,M,299.1,310.2,1456,48.4,101,0,No Failure
L56893,L,299.1,310.2,1496,45,104,0,No Failure
L56894,L,299.1,310.1,1894,20.1,106,0,No Failure
L56895,L,299.1,310.1,1373,55.6,108,0,No Failure
H39130,H,299,310,1387,45.2,110,0,No Failure
L56897,L,298.9,309.9,1500,44.2,115,0,No Failure
L56898,L,298.9,309.9,1517,36.6,117,0,No Failure
L56899,L,298.9,309.9,1309,56.2,119,0,No Failure
M24580,M,298.9,309.9,1357,54.5,121,0,No Failure
L56901,L,298.8,309.8,1490,40.6,124,0,No Failure
H39136,H,298.8,309.8,1911,21.6,126,0,No Failure
L56903,L,298.8,309.8,1599,33.6,131,0,No Failure
M24584,M,298.8,309.7,2098,19,133,0,No Failure
M24585,M,298.7,309.7,1629,27.9,136,0,No Failure
L56906,L,298.8,309.8,1557,37.2,139,0,No Failure
L56907,L,298.8,309.8,1461,39.4,141,0,No Failure
L56908,L,298.8,309.8,1563,33.7,143,0,No Failure
L56909,L,298.7,309.8,1695,29,145,0,No Failure
L56910,L,298.8,310,1528,36.7,147,0,No Failure
L56911,L,298.8,310,1389,49.6,149,0,No Failure
L56912,L,298.9,310,2231,17.4,151,0,No Failure
M24593,M,298.9,310.1,1442,42.9,153,0,No Failure
H39148,H,298.9,310.1,1458,44.3,156,0,No Failure
L56915,L,299,310.1,1444,47.7,161,0,No Failure
M24596,M,298.9,310,1348,58.2,163,0,No Failure
L56917,L,298.9,310,1791,27.6,166,0,No Failure
L56918,L,299,310,1509,38,168,0,No Failure
L56919,L,298.9,310,1515,42.9,170,0,No Failure
M24600,M,298.9,310.1,1655,31.5,172,0,No Failure
L56921,L,298.9,310.1,1495,42.9,175,0,No Failure
L56922,L,298.9,310.2,1623,37.2,177,0,No Failure
L56923,L,298.9,310.2,1562,42.5,179,0,No Failure
L56924,L,298.8,310.1,1574,36.2,181,0,No Failure
L56925,L,298.8,310,1611,32.4,183,0,No Failure
L56926,L,298.8,310,1403,45.6,185,0,No Failure
L56927,L,298.8,310.1,1481,47.4,187,0,No Failure
M24608,M,298.9,310.1,1441,41.2,189,0,No Failure
H39163,H,298.8,310.1,1483,45.4,192,0,No Failure
L56930,L,298.7,310,1555,32.6,197,0,No Failure
L56931,L,298.6,309.9,1615,28.8,199,0,No Failure
L56932,L,298.6,309.8,1561,32.6,201,0,No Failure
L56933,L,298.5,309.8,1593,35.1,203,0,No Failure
M24614,M,298.5,309.7,1552,34,205,0,No Failure
H39169,H,298.5,309.7,1561,35.3,208,0,No Failure
L56936,L,298.6,309.8,1597,35.9,213,0,No Failure
M24617,M,298.6,309.9,1517,34,215,0,No Failure
L56938,L,298.6,309.8,2271,16.2,218,1,Tool Wear Failure
L56939,L,298.5,309.7,1613,36.7,0,0,No Failure
M24620,M,298.5,309.6,1509,47.3,2,0,No Failure
L56941,L,298.6,309.7,1703,26.1,5,0,No Failure
L56942,L,298.6,309.7,1925,22.1,7,0,No Failure
M24623,M,298.6,309.6,1635,29.7,9,0,No Failure
L56944,L,298.5,309.5,1294,66.7,12,1,Power Failure
L56945,L,298.6,309.6,1472,39.1,14,0,No Failure
H39180,H,298.6,309.6,1449,42.5,16,0,No Failure
L56947,L,298.6,309.6,1563,35,21,0,No Failure
L56948,L,298.6,309.6,1611,35.7,23,0,No Failure
L56949,L,298.6,309.6,1386,48.6,25,0,No Failure
H39184,H,298.6,309.5,1584,31.8,27,0,No Failure
M24631,M,298.7,309.6,1424,50.4,32,0,No Failure
L56952,L,298.5,309.5,1561,34.8,35,0,No Failure
L56953,L,298.5,309.4,1560,37.9,37,0,No Failure
H39188,H,298.6,309.5,1375,41,39,0,No Failure
M24635,M,298.6,309.5,1684,27.8,44,0,No Failure
M24636,M,298.6,309.6,1397,54.1,47,0,No Failure
L56957,L,298.6,309.6,1387,57.6,50,0,No Failure
H39192,H,298.7,309.7,1311,54.5,52,0,No Failure
L56959,L,298.8,309.8,1509,36.2,57,0,No Failure
M24640,M,298.8,309.8,1477,46.7,59,0,No Failure
L56961,L,298.8,309.9,1441,41.6,62,0,No Failure
L56962,L,298.7,309.9,1404,47.1,64,0,No Failure
H39197,H,298.8,309.9,1466,44.6,66,0,No Failure
M24644,M,298.7,309.8,1435,48.8,71,0,No Failure
H39199,H,298.7,309.7,1697,29.8,74,0,No Failure
M24646,M,298.7,309.6,1738,27.3,79,0,No Failure
H39201,H,298.6,309.5,1420,50.4,82,0,No Failure
M24648,M,298.5,309.5,1535,39.8,87,0,No Failure
L56969,L,298.6,309.6,1715,28.4,90,0,No Failure
L56970,L,298.6,309.5,1483,43.2,92,0,No Failure
M24651,M,298.5,309.4,1521,37.5,94,0,No Failure
H39206,H,298.5,309.4,1573,36,97,0,No Failure
H39207,H,298.5,309.4,1414,46.7,102,0,No Failure
L56974,L,298.5,309.3,1590,33.9,107,0,No Failure
L56975,L,298.5,309.3,1623,33.1,109,0,No Failure
H39210,H,298.4,309.3,1694,30.9,111,0,No Failure
